TRYHHCHILD,TEAGE,TESEX,PEEDUCA,PTDTRACE,PEHSPNON,GTMETSTA,TELFS,TEMJOT,TRDPFTPT,TESCHENR,TESCHLVL,TRSPPRES,TESPEMPNOT,TRERNWA,TRCHILDNUM,TRSPFTPT,TEHRUSLT,TRTEC,TRTHH,t010102,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T18,TARGET
0.0,0.6571428571428571,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.36608288093405716,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.03963666391412056,0.016304347826086956,0.0,0.0,0.4419753086419753,0.0,0.011904761904761906,0.0,0.0,0.0,0.06271186440677966,0.06498194945848375,0.0,0.0,0.0,0.024096385542168676,0.045283018867924525,2
0.33333333333333337,0.4285714285714285,0.0,0.8000000000000003,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.200002079996672,0.16666666666666666,0.0,0.3548387096774194,0.0,0.5271317829457365,0.0,0.0,0.20108695652173914,0.09210526315789473,0.0,0.3662551440329218,0.0,0.0,0.0,0.0,0.0,0.07627118644067796,0.10830324909747292,0.0,0.0,0.0,0.0,0.0,2
0.0,0.7571428571428571,0.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.6527777777777778,0.00823045267489712,0.0,0.0,0.0,0.0,0.0,0.15254237288135591,0.1299638989169675,0.0,0.0,0.0,0.0,0.11320754716981131,1
0.2222222222222222,0.1857142857142857,1.0,0.5333333333333337,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.25930971843778383,0.08333333333333333,0.5,0.3548387096774194,0.0,0.2751937984496124,0.0,0.02477291494632535,0.06521739130434782,0.0,0.0,0.3786008230452675,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.20938628158844763,0.0,0.0,0.0,0.0,0.05283018867924528,1
0.0,0.4285714285714285,0.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4354838709677419,0.0,0.0,0.0,0.016515276630883566,0.06521739130434782,0.0,0.0,0.49382716049382713,0.0,0.0,0.0,0.0,0.0,0.10169491525423728,0.08664259927797834,0.0,0.0,0.0,0.0,0.0,2
0.0,0.9999999999999999,0.0,0.5333333333333337,0.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27419354838709675,0.0,0.0,0.0,0.0495458298926507,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864406779661017,0.6209386281588447,0.0,0.0,0.0,0.0,0.0,0
0.38888888888888884,0.3571428571428571,0.0,0.5333333333333337,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.024193548387096774,0.0,0.5736434108527132,0.0,0.02477291494632535,0.0,0.15789473684210525,0.0,0.0,0.0,0.03571428571428572,0.0,0.0,0.0,0.1271186440677966,0.4332129963898917,0.0,0.0,0.0,0.0,0.01509433962264151,2
0.38888888888888884,0.41428571428571426,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5066663893337771,0.08333333333333333,0.5,0.5161290322580645,0.0,0.20930232558139533,0.0,0.016515276630883566,0.03260869565217391,0.13157894736842105,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.10169491525423728,0.10830324909747292,0.0,0.0,0.0,0.0,0.06792452830188679,1
0.0,0.5428571428571428,0.0,0.6000000000000001,0.06666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.013212221304706853,0.020652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02542372881355932,0.4303249097472924,0.0,0.01288659793814433,0.0,0.10361445783132531,0.009056603773584904,2
0.0,0.7714285714285714,1.0,0.666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.07844756399669695,0.2641304347826087,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.06779661016949153,0.3299638989169675,0.0,0.0,0.0,0.0,0.0490566037735849,1
0.0,0.4285714285714285,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,0.4133334719997781,0.0,0.0,0.3790322580645161,0.0,0.0,0.0,0.053674649050371594,0.06521739130434782,0.0,0.0,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.057761732851985555,0.0,0.0,0.0,0.10843373493975905,0.0,2
0.0,0.3142857142857143,1.0,0.8000000000000003,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.3151229624699267,0.0,0.5,0.3951612903225806,0.0,0.0,0.0,0.0495458298926507,0.0,0.0,0.0,0.49382716049382713,0.0,0.0,0.0,0.0,0.0,0.05084745762711864,0.1299638989169675,0.0,0.0,0.0,0.0,0.022641509433962263,1
0.4444444444444444,0.29999999999999993,1.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.4333361066622293,0.16666666666666666,0.5,0.32258064516129026,0.0,0.1744186046511628,0.0,0.053674649050371594,0.06521739130434782,0.05921052631578947,0.0,0.48559670781893005,0.0,0.0,0.13157894736842105,0.0,0.0,0.15254237288135591,0.032490974729241874,0.0,0.0,0.0,0.0,0.03773584905660377,0
0.0,0.7142857142857142,1.0,0.5333333333333337,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.008257638315441783,0.20434782608695654,0.0,0.0,0.0,0.0,0.580952380952381,0.0,0.0,0.0,0.059322033898305086,0.3227436823104693,0.0,0.0,0.0,0.0,0.02188679245283019,1
0.0,0.7428571428571428,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0915233202293543,0.0,0.0,0.22580645161290322,0.0,0.0,0.0,0.0016515276630883566,0.03152173913043478,0.0,0.0,0.10123456790123457,0.0,0.10714285714285715,0.0,0.0,0.0,0.03389830508474576,0.4787003610108303,0.0,0.0,0.0,0.0024096385542168677,0.024150943396226414,1
1.0,0.5428571428571428,1.0,0.6000000000000001,0.0,1.0,0.0,0.25,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16224320707753534,0.08333333333333333,0.5,0.3548387096774194,0.0,0.0,0.0,0.057803468208092484,0.03260869565217391,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.2288135593220339,0.47653429602888087,0.0,0.0,0.0,0.0,0.06792452830188679,1
0.0,0.7,0.0,0.7333333333333334,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.3466695786620075,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.02477291494632535,0.1141304347826087,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.15254237288135591,0.06498194945848375,0.06629834254143648,0.0,0.0,0.0,0.07924528301886792,1
0.0,0.7571428571428571,0.0,0.8000000000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.14347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10169491525423728,0.7025270758122744,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5714285714285714,0.0,0.666666666666667,0.06666666666666667,1.0,0.0,0.25,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.4800008319986688,0.0,0.0,0.0,0.0,0.0,0.0,0.021469859620148635,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.0,0.0,0.10169491525423728,0.4259927797833935,0.0,0.0,0.0,0.0,0.007547169811320755,2
0.05555555555555555,0.15714285714285717,1.0,0.8666666666666667,0.33333333333333337,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5,0.6666666666666666,0.11440328362141287,0.08333333333333333,0.5,0.3951612903225806,0.0,0.3372093023255814,0.0,0.07431874483897605,0.16304347826086957,0.0,0.0,0.2880658436213992,0.0,0.2142857142857143,0.0,0.0,0.0,0.09322033898305085,0.057761732851985555,0.06629834254143648,0.0,0.0,0.0,0.06415094339622641,1
0.0,0.7857142857142857,1.0,0.8666666666666667,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.02477291494632535,0.24456521739130435,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.17796610169491525,0.15162454873646208,0.0,0.0,0.0,0.07228915662650603,0.0,2
0.05555555555555555,0.2857142857142857,1.0,0.5333333333333337,0.06666666666666667,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.40019482635494447,0.25,0.0,0.3548387096774194,0.0,0.03875968992248062,0.0,0.02477291494632535,0.010869565217391304,0.006578947368421052,0.25,0.3786008230452675,0.0,0.09523809523809525,0.0,0.0,0.0,0.0,0.07653429602888086,0.0,0.0,0.0,0.0,0.05584905660377358,1
0.0,0.9285714285714285,0.0,0.5333333333333337,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.08241758241758242,0.02477291494632535,0.12173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.5111913357400721,0.0,0.0,0.0,0.024096385542168676,0.0,1
0.33333333333333337,0.37142857142857144,0.0,0.7333333333333334,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,1.0,0.08333333333333333,0.75,0.3548387096774194,0.0,0.28294573643410853,0.0,0.0,0.03260869565217391,0.5921052631578947,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.10169491525423728,0.04332129963898917,0.0,0.0,0.0,0.0,0.07169811320754717,0
0.38888888888888884,0.5428571428571428,1.0,0.5333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.5,0.024193548387096774,0.0,0.27209302325581397,0.0,0.0,0.32608695652173914,0.09342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711864,0.21660649819494585,0.0,0.0,0.0,0.0,0.150188679245283,1
0.0,0.3857142857142857,0.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.23333402666555733,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.037159372419488024,0.03260869565217391,0.0,0.0,0.3991769547325103,0.0,0.14285714285714288,0.0,0.0,0.0,0.05084745762711864,0.2007220216606498,0.0,0.0,0.0,0.0,0.04679245283018868,0
0.05555555555555555,0.22857142857142856,1.0,0.5333333333333337,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.45760273450229144,0.16666666666666666,0.5,0.3548387096774194,0.0,0.13953488372093023,0.0,0.07431874483897605,0.13043478260869565,0.25,0.0,0.3868312757201646,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.05054151624548736,0.0,0.0,0.0,0.0,0.03018867924528302,1
0.8333333333333333,0.3999999999999999,1.0,0.5333333333333337,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.1956521739130435,0.0,0.125,0.0,0.0,0.5071428571428572,0.0,0.0,0.0,0.06779661016949153,0.3083032490974729,0.0,0.0,0.0,0.0,0.05283018867924528,1
0.9444444444444444,0.5714285714285714,1.0,0.8000000000000003,0.06666666666666667,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,0.0,0.3548387096774194,0.0,0.0,0.0,0.03303055326176713,0.0,0.0,0.0,0.3786008230452675,0.0,0.011904761904761906,0.0,0.0,0.0,0.20338983050847456,0.04332129963898917,0.03314917127071824,0.0,0.0,0.28915662650602414,0.004528301886792452,2
0.2222222222222222,0.3857142857142857,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.5,0.3548387096774194,0.0,0.1434108527131783,0.0,0.0,0.08152173913043478,0.07236842105263158,0.0,0.6090534979423868,0.0,0.0,0.0,0.0,0.0,0.10169491525423728,0.0,0.0,0.0,0.0,0.0,0.045283018867924525,1
0.0,0.7999999999999999,1.0,0.8666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0495458298926507,0.08152173913043478,0.0,0.0,0.0,0.0,0.17857142857142858,0.06140350877192983,0.0,0.0,0.211864406779661,0.2339350180505415,0.05856353591160222,0.0,0.028985507246376812,0.012048192771084338,0.08981132075471698,2
0.16666666666666666,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.25,0.0,0.5161290322580645,0.0,0.023255813953488372,0.0,0.02477291494632535,0.016304347826086956,0.0,0.0,0.642798353909465,0.0,0.0,0.0,0.0,0.0,0.15254237288135591,0.010108303249097473,0.0,0.0,0.0,0.0,0.022641509433962263,1
0.5555555555555556,0.27142857142857146,1.0,0.7333333333333334,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.5,0.024193548387096774,0.0,0.4875968992248062,0.0,0.053674649050371594,0.32065217391304346,0.07105263157894737,0.0,0.0,0.0,0.2690476190476191,0.0,0.0,0.0,0.03389830508474576,0.13718411552346568,0.0,0.002577319587628866,0.0,0.0,0.018867924528301886,2
0.0,0.9999999999999999,1.0,0.5333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.08670520231213873,0.07065217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09322033898305085,0.2490974729241877,0.0,0.0,0.0,0.0,0.0,2
0.0,0.6428571428571428,1.0,0.13333333333333375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.037159372419488024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559322033898305,0.42238267148014436,0.0,0.0,0.0,0.0,0.0,2
0.33333333333333337,0.1714285714285714,0.0,0.3333333333333335,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.024193548387096774,0.0,0.0,0.0,0.016515276630883566,0.04891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.3898916967509025,0.0,0.15463917525773196,0.0,0.0,0.02641509433962264,2
0.6666666666666666,0.34285714285714286,1.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.5,0.314516129032258,0.0,0.2589147286821705,0.0,0.0495458298926507,0.19021739130434784,0.125,0.0,0.2353909465020576,0.016666666666666666,0.14285714285714288,0.052631578947368425,0.0,0.0,0.21016949152542372,0.04693140794223827,0.0,0.0,0.0,0.0,0.03773584905660377,1
0.6666666666666666,0.02857142857142858,1.0,0.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.25,0.0,0.024193548387096774,0.0,0.0,0.0,0.016515276630883566,0.05434782608695652,0.13157894736842105,0.0,0.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.15254237288135591,0.1299638989169675,0.11602209944751382,0.0,0.0,0.0,0.022641509433962263,0
0.0,0.9999999999999999,1.0,0.5333333333333337,0.06666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.15476190476190477,0.08771929824561403,0.0,0.0,0.05084745762711864,0.4259927797833935,0.0,0.07731958762886598,0.0,0.0,0.0490566037735849,2
0.0,0.8714285714285713,1.0,0.20000000000000018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.27717391304347827,0.0,0.0,0.0,0.0,0.011904761904761906,0.0,0.0,0.0,0.1271186440677966,0.16967509025270758,0.0,0.0,0.0,0.0,0.022641509433962263,2
0.0,0.7142857142857142,0.0,0.6000000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.6787003610108303,0.0,0.0,0.0,0.0,0.0,1
0.0,0.29999999999999993,0.0,0.5333333333333337,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.75,0.2983870967741935,0.0,0.0,0.0,0.03303055326176713,0.016304347826086956,0.0,0.0,0.4691358024691358,0.0,0.0,0.0,0.0,0.0,0.1271186440677966,0.12274368231046931,0.0,0.0,0.0,0.0,0.045283018867924525,1
0.2222222222222222,0.34285714285714286,1.0,0.6000000000000001,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,1.0,0.024193548387096774,0.0,0.3635658914728682,0.0,0.018166804293971925,0.10217391304347827,0.36973684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711864406779661,0.2259927797833935,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6428571428571428,0.0,0.5333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0018315018315018315,0.11147811725846407,0.07065217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211864406779661,0.4750902527075812,0.03314917127071824,0.0,0.0,0.0,0.02641509433962264,0
0.05555555555555555,0.27142857142857146,0.0,0.6000000000000001,0.0,1.0,0.0,0.25,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.900000693332224,0.25,0.0,0.3548387096774194,0.0,0.40310077519379844,0.0,0.0,0.0,0.24342105263157895,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.10169491525423728,0.11552346570397111,0.0,0.0,0.0,0.0,0.0,2
0.8888888888888888,0.48571428571428565,1.0,0.8000000000000003,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.36666874666333865,0.08333333333333333,0.5,0.3548387096774194,0.0,0.0,0.0,0.08670520231213873,0.10326086956521739,0.0,0.0,0.48148148148148145,0.0,0.03571428571428572,0.0,0.0,0.0,0.02542372881355932,0.09747292418772563,0.0,0.0,0.0,0.0,0.0490566037735849,1
0.0,0.7,1.0,0.7333333333333334,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2983870967741935,0.05831739961759082,0.0,0.0,0.02477291494632535,0.20108695652173914,0.0,0.08333333333333334,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.31407942238267145,0.0,0.0,0.0,0.0,0.0,1
0.0,0.7428571428571428,0.0,0.8000000000000003,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07627001130131525,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.012386457473162676,0.1141304347826087,0.0,0.0,0.13991769547325103,0.0,0.0,0.0,0.0,0.0,0.11016949152542373,0.22743682310469313,0.13259668508287295,0.0,0.0,0.0,0.01509433962264151,2
0.0,0.7285714285714285,1.0,0.8666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.024193548387096774,0.0,0.0,0.0,0.02477291494632535,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.052631578947368425,0.0,0.0,0.15254237288135591,0.2794223826714801,0.0,0.0,0.2898550724637681,0.07228915662650603,0.007547169811320755,2
0.6666666666666666,0.3571428571428571,0.0,0.6000000000000001,0.4,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.6570050821252019,0.08333333333333333,0.0,0.3548387096774194,0.0,0.0,0.0,0.016515276630883566,0.059782608695652176,0.0,0.0,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.04067796610169491,0.1667870036101083,0.0,0.0,0.0,0.0,0.045283018867924525,2
0.0,0.7857142857142857,1.0,0.8666666666666667,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.12133660586143062,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.05532617671345995,0.10108695652173913,0.0,0.0,0.3786008230452675,0.0,0.0,0.0,0.0,0.0,0.11016949152542373,0.17689530685920576,0.0,0.02577319587628866,0.0,0.0,0.01509433962264151,1
0.0,0.6,1.0,0.5333333333333337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.020630100325172814,0.0,0.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.1847826086956522,0.0,0.0,0.04938271604938271,0.0,0.1904761904761905,0.0,0.0,0.0,0.05084745762711864,0.33574007220216606,0.0,0.0,0.0,0.0,0.018867924528301886,2
0.4444444444444444,0.1857142857142857,1.0,0.6000000000000001,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.1935483870967742,0.0,0.4108527131782946,0.0,0.016515276630883566,0.021739130434782608,0.0,0.0,0.24691358024691357,0.2,0.0,0.0,0.0,0.0,0.02542372881355932,0.19494584837545126,0.0,0.0,0.0,0.0,0.0,2
0.16666666666666666,0.2571428571428571,1.0,0.8000000000000003,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.5,0.024193548387096774,0.0,0.3992248062015504,0.0,0.03303055326176713,0.24456521739130435,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.2671480144404332,0.03314917127071824,0.0,0.0,0.0,0.0,1
0.7777777777777778,0.48571428571428565,0.0,0.5333333333333337,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.2400004159993344,0.16666666666666666,0.0,0.23387096774193547,0.0,0.0,0.0,0.008257638315441783,0.04891304347826087,0.009210526315789473,0.0,0.6814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.07581227436823104,0.0,0.0,0.0,0.0,0.033962264150943396,0
0.0,0.1285714285714286,0.0,0.8000000000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.008257638315441783,0.02717391304347826,0.0,0.0,0.0,0.7277777777777777,0.0,0.0,0.0,0.0,0.11016949152542373,0.1263537906137184,0.0,0.0,0.0,0.0,0.0,1
0.0,0.4571428571428571,1.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5333354133300053,0.0,0.5,0.47580645161290325,0.0,0.0,0.03663003663003663,0.08670520231213873,0.06521739130434782,0.0,0.0,0.5267489711934157,0.0,0.0,0.0,0.0,0.0,0.07627118644067796,0.0,0.0,0.0,0.0,0.0,0.03018867924528302,1
0.05555555555555555,0.02857142857142858,1.0,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.02513675978118435,0.25,0.0,0.11290322580645161,0.0,0.0,0.0,0.0495458298926507,0.0,0.0,0.0,0.0,0.34444444444444444,0.07142857142857144,0.0,0.0,0.0,0.10169491525423728,0.1299638989169675,0.13259668508287295,0.0,0.0,0.0,0.10943396226415093,1
0.6666666666666666,0.0,1.0,0.20000000000000018,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.024193548387096774,0.0,0.0,0.0,0.037159372419488024,0.07608695652173914,0.039473684210526314,0.0,0.037037037037037035,0.3388888888888889,0.0,0.0,0.0,0.0,0.1440677966101695,0.07581227436823104,0.0,0.15463917525773196,0.0,0.1566265060240964,0.0,2
0.0,0.08571428571428572,0.0,0.5333333333333337,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.16539786869674342,0.0,0.0,0.22580645161290322,0.0,0.0,0.0,0.0,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711864,0.4693140794223826,0.0,0.0,0.0,0.012048192771084338,0.0,2
0.6666666666666666,0.08571428571428572,0.0,0.5333333333333337,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.46800271786231806,0.16666666666666666,0.0,0.3548387096774194,0.0,0.0,0.0,0.016515276630883566,0.0,0.0,0.0,0.43209876543209874,0.0,0.0,0.0,0.0,0.0,0.05084745762711864,0.10469314079422382,0.0,0.0,0.0,0.0,0.09056603773584905,2
0.0,0.08571428571428572,0.0,0.6000000000000001,0.06666666666666667,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.03260869565217391,0.0,0.0,0.0,0.6166666666666667,0.004761904761904762,0.0,0.0,0.0,0.05084745762711864,0.20577617328519854,0.0,0.0,0.0,0.32530120481927716,0.007547169811320755,0
0.8333333333333333,0.1,1.0,0.6000000000000001,0.06666666666666667,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.024193548387096774,0.0,0.0,0.0,0.06606110652353427,0.2282608695652174,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.20338983050847456,0.028880866425992777,0.0,0.0,0.0,0.14457831325301207,0.0,2
0.5555555555555556,0.01428571428571429,1.0,0.3333333333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.25,0.0,0.024193548387096774,0.0,0.0,0.0,0.05202312138728323,0.0,0.0,0.0,0.0,0.0,0.45238095238095244,0.0,0.0,0.0,0.15254237288135591,0.20577617328519854,0.0,0.0,0.0,0.0,0.018867924528301886,2
